Project_ID, Software_Version, Pattern_Type, Pattern_ID, Num_Participating_Classes, Num_Conforming_Roles, Num_NonConforming_Roles, SSize2, Afferent_Coupling, Efferent_Coupling, Coupling_Between_Pattern_Classes, Pattern_Integrity, Pattern_Instability
selenium, 10, OBJECT_ADAPTER, 14, 2, 15, 3, 8, 11, 4, 1, 0.83, 0.27
selenium, 11, OBJECT_ADAPTER, 14, 2, 15, 3, 8, 11, 4, 1, 0.83, 0.27
selenium, 12, OBJECT_ADAPTER, 14, 2, 15, 3, 8, 11, 4, 1, 0.83, 0.27
selenium, 13, OBJECT_ADAPTER, 14, 2, 15, 3, 8, 11, 4, 1, 0.83, 0.27
selenium, 14, OBJECT_ADAPTER, 14, 2, 15, 3, 8, 11, 4, 1, 0.83, 0.27
selenium, 15, OBJECT_ADAPTER, 14, 2, 15, 3, 8, 11, 4, 1, 0.83, 0.27
selenium, 16, OBJECT_ADAPTER, 14, 2, 15, 3, 8, 11, 4, 1, 0.83, 0.27
selenium, 17, OBJECT_ADAPTER, 14, 2, 15, 3, 8, 11, 4, 1, 0.83, 0.27
selenium, 18, OBJECT_ADAPTER, 14, 2, 15, 3, 8, 11, 4, 1, 0.83, 0.27
selenium, 19, OBJECT_ADAPTER, 14, 2, 15, 3, 8, 11, 4, 1, 0.83, 0.27
selenium, 0, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 13, 3, 1, 0.75, 0.19
selenium, 1, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 13, 3, 1, 0.75, 0.19
selenium, 2, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 13, 3, 1, 0.75, 0.19
selenium, 3, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 13, 3, 1, 0.75, 0.19
selenium, 4, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 13, 3, 1, 0.75, 0.19
selenium, 5, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 13, 3, 1, 0.75, 0.19
selenium, 6, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 13, 3, 1, 0.75, 0.19
selenium, 7, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 13, 3, 1, 0.75, 0.19
selenium, 8, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 13, 3, 1, 0.75, 0.19
selenium, 9, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 12, 3, 1, 0.75, 0.2
selenium, 10, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 12, 3, 1, 0.75, 0.2
selenium, 11, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 12, 3, 1, 0.75, 0.2
selenium, 12, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 12, 3, 1, 0.75, 0.2
selenium, 13, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 12, 3, 1, 0.75, 0.2
selenium, 14, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 12, 3, 1, 0.75, 0.2
selenium, 15, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 12, 3, 1, 0.75, 0.2
selenium, 16, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 12, 3, 1, 0.75, 0.2
selenium, 17, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 12, 3, 1, 0.75, 0.2
selenium, 18, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 12, 3, 1, 0.75, 0.2
selenium, 19, OBJECT_ADAPTER, 15, 2, 9, 3, 5, 12, 3, 1, 0.75, 0.2
selenium, 0, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 14, 5, 1, 0.88, 0.26
selenium, 1, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 14, 5, 1, 0.88, 0.26
selenium, 2, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 14, 5, 1, 0.88, 0.26
selenium, 3, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 14, 5, 1, 0.88, 0.26
selenium, 4, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 14, 5, 1, 0.88, 0.26
selenium, 5, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 14, 5, 1, 0.88, 0.26
selenium, 6, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 14, 5, 1, 0.88, 0.26
selenium, 7, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 14, 5, 1, 0.88, 0.26
selenium, 8, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 14, 5, 1, 0.88, 0.26
selenium, 9, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 13, 5, 1, 0.88, 0.28
selenium, 10, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 13, 5, 1, 0.88, 0.28
selenium, 11, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 13, 5, 1, 0.88, 0.28
selenium, 12, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 12, 5, 1, 0.88, 0.29
selenium, 13, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 12, 5, 1, 0.88, 0.29
selenium, 14, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 12, 5, 1, 0.88, 0.29
selenium, 15, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 12, 5, 1, 0.88, 0.29
selenium, 16, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 12, 5, 1, 0.88, 0.29
selenium, 17, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 12, 5, 1, 0.88, 0.29
selenium, 18, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 12, 5, 1, 0.88, 0.29
selenium, 19, OBJECT_ADAPTER, 16, 2, 21, 3, 11, 12, 5, 1, 0.88, 0.29
selenium, 0, OBJECT_ADAPTER, 17, 2, 5, 3, 12, 12, 5, 1, 0.62, 0.29
selenium, 1, OBJECT_ADAPTER, 17, 2, 5, 3, 13, 12, 5, 1, 0.62, 0.29
selenium, 2, OBJECT_ADAPTER, 17, 2, 5, 3, 13, 12, 5, 1, 0.62, 0.29
selenium, 3, OBJECT_ADAPTER, 17, 2, 5, 3, 13, 12, 5, 1, 0.62, 0.29
selenium, 4, OBJECT_ADAPTER, 17, 2, 5, 3, 13, 12, 5, 1, 0.62, 0.29
selenium, 5, OBJECT_ADAPTER, 17, 2, 5, 3, 13, 12, 5, 1, 0.62, 0.29
selenium, 6, OBJECT_ADAPTER, 17, 2, 5, 3, 13, 12, 5, 1, 0.62, 0.29
selenium, 7, OBJECT_ADAPTER, 17, 2, 5, 3, 13, 12, 5, 1, 0.62, 0.29
selenium, 8, OBJECT_ADAPTER, 17, 2, 5, 3, 13, 12, 5, 1, 0.62, 0.29
selenium, 9, OBJECT_ADAPTER, 17, 2, 5, 3, 13, 11, 5, 1, 0.62, 0.31
selenium, 10, OBJECT_ADAPTER, 17, 2, 5, 3, 13, 11, 5, 1, 0.62, 0.31
selenium, 11, OBJECT_ADAPTER, 17, 2, 5, 3, 13, 11, 5, 1, 0.62, 0.31
selenium, 12, OBJECT_ADAPTER, 17, 2, 5, 3, 13, 11, 5, 1, 0.62, 0.31
selenium, 13, OBJECT_ADAPTER, 17, 2, 5, 3, 13, 11, 5, 1, 0.62, 0.31
selenium, 14, OBJECT_ADAPTER, 17, 2, 5, 3, 13, 11, 5, 1, 0.62, 0.31
selenium, 15, OBJECT_ADAPTER, 17, 2, 5, 3, 13, 11, 5, 1, 0.62, 0.31
selenium, 16, OBJECT_ADAPTER, 17, 2, 5, 3, 13, 11, 5, 1, 0.62, 0.31
selenium, 17, OBJECT_ADAPTER, 17, 2, 5, 3, 13, 11, 5, 1, 0.62, 0.31
selenium, 18, OBJECT_ADAPTER, 17, 2, 5, 3, 13, 11, 5, 1, 0.62, 0.31
selenium, 19, OBJECT_ADAPTER, 17, 2, 5, 3, 13, 11, 5, 1, 0.62, 0.31
selenium, 0, OBJECT_ADAPTER, 18, 2, 31, 3, 12, 12, 4, 1, 0.91, 0.25
selenium, 1, OBJECT_ADAPTER, 18, 2, 31, 3, 12, 12, 4, 1, 0.91, 0.25
selenium, 2, OBJECT_ADAPTER, 18, 2, 31, 3, 12, 12, 4, 1, 0.91, 0.25
selenium, 3, OBJECT_ADAPTER, 18, 2, 31, 3, 12, 12, 4, 1, 0.91, 0.25
selenium, 4, OBJECT_ADAPTER, 18, 2, 31, 3, 12, 12, 4, 1, 0.91, 0.25
selenium, 5, OBJECT_ADAPTER, 18, 2, 31, 3, 12, 12, 4, 1, 0.91, 0.25
selenium, 6, OBJECT_ADAPTER, 18, 2, 31, 3, 12, 12, 4, 1, 0.91, 0.25
selenium, 7, OBJECT_ADAPTER, 18, 2, 31, 3, 12, 12, 4, 1, 0.91, 0.25
selenium, 8, OBJECT_ADAPTER, 18, 2, 31, 3, 12, 12, 4, 1, 0.91, 0.25
selenium, 9, OBJECT_ADAPTER, 18, 2, 31, 3, 12, 11, 4, 1, 0.91, 0.27
selenium, 10, OBJECT_ADAPTER, 18, 2, 31, 3, 12, 11, 4, 1, 0.91, 0.27
selenium, 11, OBJECT_ADAPTER, 18, 2, 31, 3, 12, 11, 4, 1, 0.91, 0.27
selenium, 12, OBJECT_ADAPTER, 18, 2, 31, 3, 12, 11, 4, 1, 0.91, 0.27
selenium, 13, OBJECT_ADAPTER, 18, 2, 31, 3, 12, 11, 4, 1, 0.91, 0.27
selenium, 14, OBJECT_ADAPTER, 18, 2, 31, 3, 12, 11, 4, 1, 0.91, 0.27
selenium, 15, OBJECT_ADAPTER, 18, 2, 31, 3, 13, 11, 5, 1, 0.91, 0.31
selenium, 16, OBJECT_ADAPTER, 18, 2, 31, 3, 13, 11, 5, 1, 0.91, 0.31
selenium, 17, OBJECT_ADAPTER, 18, 2, 31, 3, 13, 11, 5, 1, 0.91, 0.31
selenium, 18, OBJECT_ADAPTER, 18, 2, 31, 3, 13, 11, 5, 1, 0.91, 0.31
selenium, 19, OBJECT_ADAPTER, 18, 2, 31, 3, 13, 11, 5, 1, 0.91, 0.31
selenium, 0, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 1, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 2, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 3, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 4, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 5, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 6, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 7, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 8, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 9, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 10, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 11, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 12, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 13, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 14, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 15, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 16, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 17, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 18, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 19, OBJECT_ADAPTER, 19, 2, 5, 3, 6, 1, 6, 1, 0.62, 0.86
selenium, 0, STATE, 20, 2, 19, 4, 34, 4, 8, 1, 0.83, 0.67
selenium, 1, STATE, 20, 2, 19, 4, 34, 4, 8, 1, 0.83, 0.67
selenium, 2, STATE, 20, 2, 19, 4, 34, 4, 8, 1, 0.83, 0.67
selenium, 3, STATE, 20, 2, 19, 4, 34, 4, 8, 1, 0.83, 0.67
selenium, 4, STATE, 20, 2, 19, 4, 34, 4, 8, 1, 0.83, 0.67
selenium, 5, STATE, 20, 2, 19, 4, 34, 4, 8, 1, 0.83, 0.67
selenium, 6, STATE, 20, 2, 19, 4, 34, 4, 8, 1, 0.83, 0.67
selenium, 7, STATE, 20, 2, 19, 4, 34, 4, 8, 1, 0.83, 0.67
selenium, 8, STATE, 20, 2, 19, 4, 34, 3, 8, 1, 0.83, 0.73
selenium, 9, STATE, 20, 2, 19, 4, 34, 2, 8, 1, 0.83, 0.8
selenium, 10, STATE, 20, 2, 19, 4, 34, 2, 8, 1, 0.83, 0.8
selenium, 11, STATE, 20, 2, 19, 4, 34, 2, 8, 1, 0.83, 0.8
selenium, 12, STATE, 20, 2, 19, 4, 34, 2, 8, 1, 0.83, 0.8
selenium, 13, STATE, 20, 2, 19, 4, 34, 2, 8, 1, 0.83, 0.8
selenium, 14, STATE, 20, 2, 19, 4, 34, 2, 8, 1, 0.83, 0.8
selenium, 0, STATE, 21, 2, 9, 4, 30, 35, 9, 2, 0.69, 0.2
selenium, 1, STATE, 21, 2, 9, 4, 30, 35, 9, 2, 0.69, 0.2
selenium, 2, STATE, 21, 2, 9, 4, 30, 35, 9, 2, 0.69, 0.2
selenium, 3, STATE, 21, 2, 9, 4, 31, 35, 10, 2, 0.69, 0.22
selenium, 4, STATE, 21, 2, 9, 4, 31, 35, 10, 2, 0.69, 0.22
selenium, 5, STATE, 21, 2, 9, 4, 31, 35, 10, 2, 0.69, 0.22
selenium, 6, STATE, 21, 2, 9, 4, 31, 35, 10, 2, 0.69, 0.22
selenium, 7, STATE, 21, 2, 9, 4, 31, 31, 10, 2, 0.69, 0.24
selenium, 8, STATE, 21, 2, 9, 4, 31, 32, 10, 2, 0.69, 0.24
selenium, 9, STATE, 21, 2, 9, 4, 31, 32, 10, 2, 0.69, 0.24
selenium, 10, STATE, 21, 2, 9, 4, 31, 33, 10, 2, 0.69, 0.23
selenium, 11, STATE, 21, 2, 9, 4, 31, 33, 10, 2, 0.69, 0.23
selenium, 12, STATE, 21, 2, 9, 4, 31, 33, 10, 2, 0.69, 0.23
selenium, 13, STATE, 21, 2, 9, 4, 31, 29, 10, 2, 0.69, 0.26
selenium, 14, STATE, 21, 2, 9, 4, 31, 29, 10, 2, 0.69, 0.26
selenium, 15, STATE, 21, 2, 9, 4, 31, 29, 10, 2, 0.69, 0.26
selenium, 16, STATE, 21, 2, 9, 4, 31, 29, 10, 2, 0.69, 0.26
selenium, 17, STATE, 21, 2, 9, 4, 31, 29, 10, 2, 0.69, 0.26
selenium, 18, STATE, 21, 2, 9, 4, 31, 29, 10, 2, 0.69, 0.26
selenium, 19, STATE, 21, 2, 9, 4, 31, 29, 10, 2, 0.69, 0.26
selenium, 0, STATE, 22, 2, 6, 4, 81, 13, 24, 1, 0.6, 0.65
selenium, 1, STATE, 22, 2, 6, 4, 80, 13, 23, 1, 0.6, 0.64
selenium, 2, STATE, 22, 2, 6, 4, 82, 14, 24, 1, 0.6, 0.63
selenium, 3, STATE, 22, 2, 6, 4, 83, 14, 24, 1, 0.6, 0.63
selenium, 4, STATE, 22, 2, 6, 4, 83, 14, 24, 1, 0.6, 0.63
selenium, 5, STATE, 22, 2, 6, 4, 83, 14, 24, 1, 0.6, 0.63
selenium, 6, STATE, 22, 2, 6, 4, 83, 14, 24, 1, 0.6, 0.63
selenium, 7, STATE, 22, 2, 6, 4, 83, 13, 24, 1, 0.6, 0.65
selenium, 8, STATE, 22, 2, 6, 4, 83, 14, 23, 1, 0.6, 0.62
selenium, 9, STATE, 22, 2, 6, 4, 83, 13, 23, 1, 0.6, 0.64
selenium, 10, STATE, 22, 2, 6, 4, 85, 13, 24, 1, 0.6, 0.65
selenium, 11, STATE, 22, 2, 6, 4, 85, 14, 24, 1, 0.6, 0.63
selenium, 0, STATE, 23, 2, 5, 4, 75, 6, 22, 1, 0.56, 0.79
selenium, 1, STATE, 23, 2, 5, 4, 74, 6, 21, 1, 0.56, 0.78
selenium, 2, STATE, 23, 2, 5, 4, 76, 6, 22, 1, 0.56, 0.79
selenium, 3, STATE, 23, 2, 5, 4, 77, 6, 22, 1, 0.56, 0.79
selenium, 4, STATE, 23, 2, 5, 4, 77, 6, 22, 1, 0.56, 0.79
selenium, 5, STATE, 23, 2, 5, 4, 77, 6, 22, 1, 0.56, 0.79
selenium, 6, STATE, 23, 2, 5, 4, 77, 6, 22, 1, 0.56, 0.79
selenium, 7, STATE, 23, 2, 5, 4, 77, 6, 22, 1, 0.56, 0.79
selenium, 8, STATE, 23, 2, 5, 4, 77, 8, 21, 1, 0.56, 0.72
selenium, 9, STATE, 23, 2, 5, 4, 77, 8, 21, 1, 0.56, 0.72
selenium, 10, STATE, 23, 2, 5, 4, 79, 8, 22, 1, 0.56, 0.73
selenium, 11, STATE, 23, 2, 5, 4, 79, 8, 22, 1, 0.56, 0.73
selenium, 12, STATE, 23, 2, 5, 4, 80, 8, 22, 1, 0.56, 0.73
selenium, 13, STATE, 23, 2, 5, 4, 80, 8, 22, 1, 0.56, 0.73
selenium, 14, STATE, 23, 2, 5, 4, 77, 8, 22, 1, 0.56, 0.73
selenium, 15, STATE, 23, 2, 5, 4, 77, 7, 22, 1, 0.56, 0.76
selenium, 16, STATE, 23, 2, 5, 4, 77, 7, 22, 1, 0.56, 0.76
selenium, 17, STATE, 23, 2, 5, 4, 77, 7, 22, 1, 0.56, 0.76
selenium, 18, STATE, 23, 2, 5, 4, 77, 7, 22, 1, 0.56, 0.76
selenium, 19, STATE, 23, 2, 5, 4, 73, 7, 22, 1, 0.56, 0.76
selenium, 0, STATE, 24, 2, 9, 4, 37, 3, 9, 2, 0.69, 0.75
selenium, 1, STATE, 24, 2, 9, 4, 37, 3, 9, 2, 0.69, 0.75
selenium, 2, STATE, 24, 2, 9, 4, 37, 3, 9, 2, 0.69, 0.75
selenium, 3, STATE, 24, 2, 9, 4, 37, 3, 9, 2, 0.69, 0.75
selenium, 4, STATE, 24, 2, 9, 4, 37, 3, 9, 2, 0.69, 0.75
selenium, 5, STATE, 24, 2, 9, 4, 37, 3, 9, 2, 0.69, 0.75
selenium, 6, STATE, 24, 2, 9, 4, 37, 3, 9, 2, 0.69, 0.75
selenium, 7, STATE, 24, 2, 9, 4, 39, 3, 9, 2, 0.69, 0.75
selenium, 8, STATE, 24, 2, 9, 4, 39, 3, 10, 2, 0.69, 0.77
selenium, 9, STATE, 24, 2, 9, 4, 43, 3, 10, 2, 0.69, 0.77
selenium, 10, STATE, 24, 2, 9, 4, 43, 3, 10, 2, 0.69, 0.77
selenium, 11, STATE, 24, 2, 9, 4, 43, 3, 10, 2, 0.69, 0.77
selenium, 12, STATE, 24, 2, 9, 4, 43, 3, 10, 2, 0.69, 0.77
selenium, 13, STATE, 24, 2, 9, 4, 43, 3, 10, 2, 0.69, 0.77
selenium, 14, STATE, 24, 2, 9, 4, 43, 3, 10, 2, 0.69, 0.77
selenium, 15, STATE, 24, 2, 9, 4, 43, 3, 10, 2, 0.69, 0.77
selenium, 16, STATE, 24, 2, 9, 4, 43, 3, 10, 2, 0.69, 0.77
selenium, 17, STATE, 24, 2, 9, 4, 43, 3, 10, 2, 0.69, 0.77
selenium, 0, STATE, 25, 2, 10, 4, 15, 1, 4, 1, 0.71, 0.8
selenium, 1, STATE, 25, 2, 10, 4, 15, 1, 4, 1, 0.71, 0.8
selenium, 2, STATE, 25, 2, 10, 4, 15, 1, 4, 1, 0.71, 0.8
selenium, 3, STATE, 25, 2, 10, 4, 15, 1, 4, 1, 0.71, 0.8
selenium, 4, STATE, 25, 2, 10, 4, 15, 1, 4, 1, 0.71, 0.8
selenium, 5, STATE, 25, 2, 10, 4, 15, 1, 4, 1, 0.71, 0.8
selenium, 6, STATE, 25, 2, 10, 4, 15, 1, 4, 1, 0.71, 0.8
selenium, 7, STATE, 25, 2, 10, 4, 15, 1, 4, 1, 0.71, 0.8
selenium, 8, STATE, 25, 2, 10, 4, 15, 1, 4, 1, 0.71, 0.8
selenium, 9, STATE, 25, 2, 10, 4, 15, 1, 4, 1, 0.71, 0.8
selenium, 10, STATE, 25, 2, 10, 4, 15, 1, 4, 1, 0.71, 0.8
selenium, 11, STATE, 25, 2, 10, 4, 15, 1, 4, 1, 0.71, 0.8
selenium, 12, STATE, 25, 2, 10, 4, 15, 1, 4, 1, 0.71, 0.8
selenium, 13, STATE, 25, 2, 10, 4, 15, 1, 4, 1, 0.71, 0.8
selenium, 14, STATE, 25, 2, 10, 4, 15, 0, 4, 1, 0.71, 1
selenium, 15, STATE, 25, 2, 10, 4, 15, 0, 4, 1, 0.71, 1
selenium, 16, STATE, 25, 2, 10, 4, 15, 0, 4, 1, 0.71, 1
selenium, 17, STATE, 25, 2, 10, 4, 15, 0, 4, 1, 0.71, 1
selenium, 18, STATE, 25, 2, 10, 4, 15, 0, 4, 1, 0.71, 1
selenium, 19, STATE, 25, 2, 10, 4, 15, 0, 4, 1, 0.71, 1
selenium, 0, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 1, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 2, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 3, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 4, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 5, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 6, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 7, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 8, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 9, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 10, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 11, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 12, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 13, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 14, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 15, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 16, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 17, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 18, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 19, STATE, 26, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 0, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 1, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 2, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 3, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 4, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 5, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 6, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 7, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 8, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 9, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 10, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 11, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 12, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 13, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 14, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 15, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 16, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 17, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 18, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 19, STATE, 27, 2, 5, 4, 4, 5, 2, 1, 0.56, 0.29
selenium, 0, STATE, 28, 2, 6, 4, 9, 8, 5, 1, 0.6, 0.38
selenium, 1, STATE, 28, 2, 6, 4, 9, 8, 5, 1, 0.6, 0.38
selenium, 2, STATE, 28, 2, 6, 4, 9, 8, 5, 1, 0.6, 0.38
selenium, 3, STATE, 28, 2, 6, 4, 9, 8, 5, 1, 0.6, 0.38
selenium, 4, STATE, 28, 2, 6, 4, 9, 8, 5, 1, 0.6, 0.38
selenium, 5, STATE, 28, 2, 6, 4, 10, 8, 6, 1, 0.6, 0.43
selenium, 6, STATE, 28, 2, 6, 4, 10, 8, 6, 1, 0.6, 0.43
selenium, 7, STATE, 28, 2, 6, 4, 10, 8, 6, 1, 0.6, 0.43
selenium, 8, STATE, 28, 2, 6, 4, 10, 8, 6, 1, 0.6, 0.43
selenium, 9, STATE, 28, 2, 6, 4, 10, 8, 6, 1, 0.6, 0.43
selenium, 10, STATE, 28, 2, 6, 4, 10, 8, 6, 1, 0.6, 0.43
selenium, 11, STATE, 28, 2, 6, 4, 10, 8, 6, 1, 0.6, 0.43
selenium, 12, STATE, 28, 2, 6, 4, 10, 8, 6, 1, 0.6, 0.43
selenium, 13, STATE, 28, 2, 6, 4, 10, 8, 6, 1, 0.6, 0.43
selenium, 14, STATE, 28, 2, 6, 4, 10, 8, 6, 1, 0.6, 0.43
selenium, 15, STATE, 28, 2, 6, 4, 10, 8, 6, 1, 0.6, 0.43
selenium, 16, STATE, 28, 2, 6, 4, 10, 8, 6, 1, 0.6, 0.43
selenium, 17, STATE, 28, 2, 6, 4, 11, 8, 6, 1, 0.6, 0.43
selenium, 18, STATE, 28, 2, 6, 4, 11, 8, 6, 1, 0.6, 0.43
selenium, 19, STATE, 28, 2, 6, 4, 11, 8, 6, 1, 0.6, 0.43
selenium, 0, STATE, 29, 2, 5, 4, 19, 6, 12, 2, 0.56, 0.67
selenium, 1, STATE, 29, 2, 5, 4, 19, 6, 12, 2, 0.56, 0.67
selenium, 2, STATE, 29, 2, 5, 4, 19, 5, 12, 2, 0.56, 0.71
selenium, 3, STATE, 29, 2, 5, 4, 19, 5, 12, 2, 0.56, 0.71
selenium, 4, STATE, 29, 2, 5, 4, 19, 5, 12, 2, 0.56, 0.71
selenium, 5, STATE, 29, 2, 5, 4, 19, 5, 12, 2, 0.56, 0.71
selenium, 6, STATE, 29, 2, 5, 4, 19, 5, 12, 2, 0.56, 0.71
selenium, 7, STATE, 29, 2, 5, 4, 19, 5, 12, 2, 0.56, 0.71
selenium, 8, STATE, 29, 2, 5, 4, 20, 5, 12, 2, 0.56, 0.71
selenium, 9, STATE, 29, 2, 5, 4, 20, 5, 12, 2, 0.56, 0.71
selenium, 10, STATE, 29, 2, 5, 4, 20, 5, 12, 2, 0.56, 0.71
